exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
190904_01-02_600components-0370	21	0.0007609672	-2.25974977515838E-09	-0.0046474328	0.0043013828	0	627.5333475045	809.8174148223	534.4027537692	180.757569771														0.1500947525	-8.1243894658	9.5398594118	0.812072149	2	0.1858136117	2.9730177875	9	1.1987736656	0.0310484412	0.0929068059	1.354319253	0.0929068059	0	0	1			6.95
190904_01-02_600components-0371	21	0.0007609671	5.50620966734043E-09	-0.0048223784	0.0044518127	0	627.9830709168	809.9578096424	441.9443541792	476.2089096222														0.0670755484	-9.4035992669	9.3129490114	0.8118477063	2	0.0506577951	2.292510108	17	1.4296840153	0.028707902	0.0126644488	1.8495560887	0.0379933463	0	0	1			6.95
190904_01-02_600components-0372	21	0.0007609673	-8.75320077514147E-09	-0.0048079261	0.0042821919	0	628.6004163904	809.9892283917	388.1175589695	678.2874110058														0.1299184289	-10.6347397772	9.3773608127	0.8118284037	1	0.0929068059	0.2627801298	35	3.9286055088	0.2879393035	0.0048828125	10.5192405087	0.0880239934	0	0	1			6.95
190904_01-02_600components-0373	21	0.0007609672	-2.8332634485673E-09	-0.0041561005	0.0053422679	0	628.1936726548	810.0449809218	324.2505327252	185.716595255														0.0895453079	-8.8550399696	11.1401999128	0.8114839526	2	0.0851959166	3.8555270635	7	1.3493551324	0.0220570291	0.0506577951	1.5730927631	0.0345381215	0	0	1			6.95
190904_01-02_600components-0374	21	0.0007609671	3.51000635650224E-09	-0.0043787661	0.0045423801	0	628.0832113336	809.9464983753	453.4437145386	359.9828007232														0.0949041558	-10.1129863335	9.2696829613	0.8109770794	2	0.1703918332	4.585020216	4	1.0564658565	0.00419828	0.1313900649	1.1029820956	0.0390017683	0	0	1			6.95
190904_01-02_600components-0375	21	0.000760967	-2.09663484240351E-09	-0.0044205641	0.0044066071	0	627.8911389517	810.1717164281	660.2132713246	511.5999527491														0.0929293984	-10.0305044553	10.0076920187	0.8107141367	2	5	5	1	1.0191259485	0.0216888192	4.2044820763	1.0208028705	0.7955179237	0	0	1			6.95
190904_01-02_600components-0376	21	0.0007609673	-0.000000003	-0.004529602	0.0044148286	0	627.5630518105	810.571223695	561.6635721899	594.064633141														0.1079420494	-7.8760494931	9.2409113795	0.8103445081	3	0.1432818818	4.2044820763	5	1.1607201909	0.0116847227	0.1013155902	1.2693197786	0.0419662915	0	0	1			6.95
190904_01-02_600components-0377	21	0.0007609671	-1.60817695303801E-09	-0.0056010789	0.0051304185	0	628.1655590636	810.4545248564	478.4660395728	376.4852780055														0.1000360711	-9.9415333042	9.15491865	0.809756216	2	0.078125	0.3125	33	5.0446802042	0.32945458	0.0048828125	19.5509690103	0.0732421875	0	0	1			6.95
190904_01-02_600components-0378	21	0.0007609671	-2.90285314615576E-10	-0.0046224369	0.0046171766	0	628.0543767645	810.0566880413	827.3368561134	405.858270337														0.0932835412	-12.5602275594	7.8497272681	0.8092887583	1	0.0552427173	0.4419417382	29	5.0349242645	0.2688109708	0.0048828125	17.8839573015	0.0503599048	0	0	1			6.95
190904_01-02_600components-0379	21	0.000760967	-1.12175050499171E-09	-0.0051895386	0.0055103457	0	627.919703548	810.7015886434	219.5733887827	94.0693992979														0.1326340831	-8.7634327832	10.0159539056	0.8091204073	2	0.3716272234	4.2044820763	12	1.1450957524	0.0562398549	0.1432818818	1.2518092401	0.2283453417	0	0	1			6.95
190904_01-02_600components-0380	21	0.0007609671	3.32104370901881E-09	-0.0054551628	0.0050192194	0	628.0449349833	810.6426926413	468.7275047687	433.0651538078														0.1168416716	-13.2589190847	9.3533048898	0.8090788251	3	0.4052623608	3.8555270635	6	1.2160402244	0.0490279795	0.2627801298	1.3561556408	0.1424822311	0	0	1			6.95
190904_01-02_600components-0381	21	0.0007609673	0.000000005	-0.0041376956	0.0045590199	0	628.0643634323	809.8098855889	656.8328946745	709.221679557														0.1570651445	-8.3618941007	10.4703079169	0.8090095366	4	5	5	0	1.0197529608	0.014366159	4.585020216	1.0201218814	0.414979784	0	0	1			6.95
190904_01-02_600components-0382	21	0.0007609671	5.43984626593235E-09	-0.0083947914	0.0049797591	0	628.1364325386	809.6431227451	486.4309415537	483.7605382136														0.11096585	-10.9537502147	9.7045707802	0.8088923204	3	0.0425979583	0.625	26	2.343047766	0.0708883109	0.0048828125	5.2147630608	0.0377151458	0	0	1			6.95
190904_01-02_600components-0383	21	0.000760967	0.000000006	-0.0044536985	0.0045471746	0	628.2088806553	810.1853730025	519.632792026	520.995223134														0.1367987667	-8.9947788226	9.3445747415	0.8087312632	2	0.1432818818	3.8555270635	10	1.1921271943	0.0262766796	0.0656950324	1.3439245782	0.0775868493	0	0	1			6.95
190904_01-02_600components-0384	21	0.0007609674	3.32022155503251E-09	-0.0051291925	0.0042300877	0	628.1913055645	810.2426048794	537.9580483455	726.9655843054														0.0600571311	-8.3833149963	9.9073593162	0.8085295021	1	0.0301213052	0.8105247217	22	3.165144616	0.0806388804	0.0048828125	11.6599956467	0.0252384927	0	0	1			6.95
190904_01-02_600components-0385	21	0.0007609671	-3.94861345675602E-09	-0.0047014434	0.0046450223	0	627.8389191084	810.2754663657	170.9365692342	639.8880331649														0.0559813522	-9.3160961471	9.1593696318	0.8083616064	2	0.0425979583	0.573127527	26	4.3509287788	0.1763418817	0.0048828125	19.3533761836	0.0377151458	0	0	1			6.95
190904_01-02_600components-0386	21	0.0007609671	2.09315604818805E-09	-0.004728854	0.0045032301	0	627.9918763438	810.0144629027	521.7830804026	571.5018213281														0.0803834237	-12.068526877	11.8900741944	0.8082829775	1	0.0602426104	0.4052623608	30	4.1831975988	0.1816753085	0.0048828125	19.8037334845	0.0553597979	0	0	1			6.95
190904_01-02_600components-0387	21	0.0007609671	-9.33833108899391E-10	-0.0045405503	0.0051081173	0	628.0798345632	810.1041378092	373.3003137377	828.9556668837														0.1039412236	-10.8513531462	8.9934033639	0.8081551862	1	0.0464534029	0.573127527	27	2.1052087014	0.0817879006	0.0048828125	3.0801215382	0.0415705904	0	0	1			6.95
190904_01-02_600components-0388	21	0.0007609669	-7.05045671411882E-10	-0.0046962826	0.0059860204	0	627.6887010046	810.2310602948	253.7619155808	723.6479131198														0.0753148403	-9.8747505468	9.6357630111	0.8081396087	2	0.0602426104	3.5355339059	20	1.366256595	0.0331601186	0.0116133507	1.6483183332	0.0486292596	0	0	1			6.95
190904_01-02_600components-0389	21	0.0007609666	-2.36373891005974E-10	-0.0043774821	0.004648712	0	627.8526760617	810.1523316675	341.7083639736	97.2020834346														0.1232207231	-10.3785971139	13.2319932599	0.8081378429	1	0.4052623608	0.0602426104	52	3.4371923774	0.4390292469	0.0048828125	12.1034868164	0.4003795483	0	0	1			6.95
190904_01-02_600components-0390	21	0.0007609671	2.69811271659316E-09	-0.0041912105	0.0043830032	0	627.8739366353	809.82528273	722.2597590579	441.205218733														0.0897922068	-10.8567274907	9.2768996946	0.8080755215	1	0.078125	0.4419417382	33	2.7166275314	0.1699820243	0.0048828125	4.9064170025	0.0732421875	0	0	1			6.95
190904_01-02_600components-0391	21	0.0007609671	-2.8892595483411E-10	-0.004595277	0.0045695405	0	628.5707166221	810.3035259774	520.6711516318	255.2001381111														0.0952626523	-9.6186444786	11.3524856646	0.8074265362	3	0.0929068059	3.2420988866	9	1.2291029311	0.0165494518	0.0464534029	1.3879308492	0.0464534029	0	0	1			6.95
190904_01-02_600components-0392	21	0.0007609671	4.25569886200825E-09	-0.0049494509	0.0045647829	0	628.162925554	810.2783312993	483.3282085374	670.5726179174														0.1181226411	-9.292740167	10.5832910725	0.8065357191	2	0.7432544469	4.585020216	4	1.174044625	0.0538450676	0.573127527	1.2296255687	0.1701269199	0	0	1			6.95
190904_01-02_600components-0393	21	0.0007609669	-4.96438936875816E-10	-0.0047917971	0.0043852046	0	628.5016271081	809.8444546622	488.3247614946	658.6967331406														0.1659867912	-10.7828785464	9.187060136	0.806403163	2	0.0929068059	3.8555270635	9	1.3013513746	0.027462233	0.0464534029	1.4668976798	0.0464534029	0	0	1			6.95
190904_01-02_600components-0394	21	0.0007609672	2.73097446720842E-09	-0.0041668815	0.0044150292	0	627.4950469639	810.2843179334	461.7728290701	813.3333315429														0.1089177242	-9.2003949837	12.1567606009	0.8063532258	2	0.15625	4.585020216	4	1.1677442919	0.0111106446	0.1204852207	1.251754483	0.0357647793	0	0	1			6.95
190904_01-02_600components-0395	21	0.0007609672	4.20312422479273E-09	-0.0047034309	0.0048929533	0	628.4199721274	810.0972044962	421.2039337233	327.6852973685														0.0902104287	-10.0862810922	9.9581938065	0.8055381171	2	0.2026311804	2.5	12	1.269023863	0.0478551256	0.078125	1.6089462198	0.1245061804	0	0	1			6.95
190904_01-02_600components-0396	21	0.0007609671	-0.000000004	-0.0049070326	0.0043171781	0	628.0583254843	810.3158668317	353.4646370005	124.4554805491														0.081438019	-9.3968720984	9.6109167084	0.8053000588	2	0.0328475162	0.7432544469	23	2.5485867195	0.0692597831	0.0048828125	4.6205227689	0.0279647037	0	0	1			6.95
190904_01-02_600components-0397	21	0.0007609672	-8.86940655809438E-09	-0.0042958488	0.004575792	0	627.6184434742	810.1089440636	251.1773382944	479.7043486989														0.1104667138	-12.0403741014	9.1854099453	0.8045440111	2	0.2409704415	3.8555270635	7	1.5011380506	0.0814968515	0.1432818818	1.8867026886	0.0976885597	0	0	1			6.95
190904_01-02_600components-0398	21	0.0007609671	1.51304061478089E-09	-0.0043056795	0.004466373	0	627.8683867551	810.1511811202	458.8150607153	305.4137759728														0.1606523883	-15.7095150959	8.6548806649	0.804502966	2	1.25	4.585020216	3	1.0301932884	0.0114758525	1.0511205191	1.043339425	0.1988794809	0	0	1			6.95
190904_01-02_600components-0399	21	0.0007609672	2.24516728092311E-09	-0.0042928793	0.0051442837	0	627.8907002216	809.9835936084	428.1530323433	862.1844459131														0.0310407465	-10.0003443331	11.5747131276	0.8044283467	2	0.0276213586	3.2420988866	12	1.7180235493	0.0217133791	0.0106494896	2.191406608	0.0169718691	0	0	1			6.95
190904_01-02_600components-0400	21	0.0007609669	2.74387545306866E-09	-0.0044349611	0.0044307665	0	628.0514135694	810.1545738127	469.9232303559	521.1307879149														0.1167437551	-8.9400571563	11.1236109638	0.8043605816	3	0.8838834765	4.585020216	4	1.0782295931	0.0279394371	0.6815673329	1.124846048	0.2023161436	0	0	1			6.95
190904_01-02_600components-0401	21	0.0007609671	-5.11224653007316E-09	-0.0047484685	0.0045985206	0	628.2231036947	810.088325129	485.4272180282	620.2417403197														0.0991436987	-9.1628247198	8.5546941165	0.8043360924	1	0.1104854346	0.2209708691	37	3.9218469528	0.2483316206	0.0048828125	20.8295708468	0.1056026221	0	0	1			6.95
190904_01-02_600components-0402	21	0.0007609673	2.27373754320595E-09	-0.0042794308	0.0043918351	0	628.3769118364	810.4052938947	337.2343071951	680.5239179397														0.1036379678	-10.6836612211	9.9303655231	0.8042142975	1	0.2627801298	0.0929068059	47	4.9720417881	0.4795995633	0.0048828125	20.4123331016	0.2578973173	0	0	1			6.95
190904_01-02_600components-0403	21	0.0007609669	2.76320449898249E-10	-0.0050460184	0.0087811528	0	628.4652526222	810.4256724981	934.3583625609	1264.6249484439														0.1073266209	-8.8945786558	10.2948378839	0.8041380358	2	0.0552427173	0.4419417382	29	3.0441169263	0.1490117242	0.0048828125	9.0252769085	0.0503599048	0	0	1			6.95
190904_01-02_600components-0404	21	0.0007609673	1.31560439114355E-09	-0.0046353057	0.0047177054	0	627.9443386724	809.9833418156	922.1960751743	1239.1087174431														0.1239765105	-9.4728580864	9.9083877724	0.8040505225	2	0.0552427173	0.4419417382	29	3.230750495	0.1487110245	0.0048828125	12.2841494377	0.0503599048	0	0	1			6.95
190904_01-02_600components-0405	21	0.0007609673	-2.19375127287872E-10	-0.005229682	0.0046368223	0	627.9298303018	810.176000123	591.0364051838	185.809328897														0.0694463672	-11.7911154567	8.4844309094	0.8039289991	2	0.0425979583	2.9730177875	15	1.3889302458	0.0210441703	0.0126644488	1.7074966776	0.0299335095	0	0	1			6.95
190904_01-02_600components-0406	21	0.0007609671	-1.02710596376888E-10	-0.0041292797	0.0042159835	0	628.5083734148	810.4844248696	266.5242588549	400.8290772211														0.1223922077	-8.6419801878	8.8707911141	0.8039287451	3	0.2209708691	2.5	13	1.3511942634	0.0769330657	0.078125	1.7360137001	0.1428458691	0	0	1			6.95
190904_01-02_600components-0407	21	0.000760967	1.36624491827655E-09	-0.0047480542	0.0041368388	0	628.3712881606	809.5576986584	421.7672832715	464.2977620403														0.1155339481	-10.957225044	11.618661661	0.8033571451	3	0.2627801298	4.585020216	3	1.0532931135	0.0046462091	0.2209708691	1.0737527979	0.0418092606	0	0	1			6.95
190904_01-02_600components-0408	21	0.0007609673	-8.35026249080816E-10	-0.0047791346	0.0070206619	0	627.7311773152	809.8377657097	482.7309761376	747.002238486														0.0590899733	-8.0495422254	10.3276017174	0.8033418484	4	0.1313900649	4.585020216	5	1.1126731141	0.0074085664	0.0929068059	1.1773038693	0.038483259	0	0	1			6.95
190904_01-02_600components-0409	21	0.0007609672	-3.76123721422033E-09	-0.0046786588	0.0042539294	0	627.9455018028	810.2595132565	489.8875463074	537.3961235167														0.0697142059	-9.7247472703	9.9720529476	0.8033072038	3	0.0929068059	4.2044820763	4	1.0576614082	0.0022066867	0.0716409409	1.0932351033	0.021265865	0	0	1			6.95
190904_01-02_600components-0410	21	0.0007609671	4.07508502502902E-09	-0.0047651112	0.0045821153	0	627.3181634897	810.5306672091	658.5698749228	581.7981775357														0.0996800667	-12.994950983	9.7627329242	0.8032324356	3	0.3716272234	4.2044820763	7	1.1287898493	0.0294896424	0.2209708691	1.2386266924	0.1506563543	0	0	1			6.95
190904_01-02_600components-0411	21	0.000760967	2.83336652662562E-09	-0.0045293932	0.0047524113	0	628.2093185802	810.5449645005	754.8137249583	549.7343304562														0.1238007993	-9.5524429521	8.664552709	0.8032006583	3	0.1858136117	4.2044820763	6	1.1147440712	0.0128713737	0.1204852207	1.1951373945	0.065328391	0	0	1			6.95
190904_01-02_600components-0412	21	0.0007609672	6.10533329842559E-10	-0.0053478393	0.0044814646	0	627.8351745714	811.0428619181	307.3764076233	63.4994186752														0.1243777	-10.2854545544	9.2861665	0.8024263953	2	0.2865637635	3.2420988866	10	1.3173502953	0.0739969803	0.1313900649	1.4691778751	0.1551736986	0	0	1			6.95
190904_01-02_600components-0413	21	0.0007609673	3.36356694454675E-09	-0.0044293991	0.004872489	0	628.3837329152	810.6433786255	367.8944972293	446.0235177975														0.0318825636	-10.0473514661	15.465416464	0.8023511083	1	0.01953125	1.6210494433	17	2.5240896052	0.0450330952	0.0048828125	4.4353375276	0.0146484375	0	0	1			6.95
190904_01-02_600components-0414	21	0.0007609674	1.31877622103419E-09	-0.0048374	0.0043970533	0	626.3286754053	811.3577645377	464.642478375	711.2600680006														0.1324089519	-10.5360139856	8.8143732367	0.8021901184	2	0.3125	3.8555270635	6	1.0756660583	0.0145607641	0.2026311804	1.1191025325	0.1098688196	0	0	1			6.95
190904_01-02_600components-0415	21	0.0007609672	2.84078238798743E-09	-0.0046689725	0.0042481038	0	628.0540918643	809.9844204989	293.2243846048	648.2463136109														0.0568665984	-10.0987528062	9.4376400525	0.8021271621	2	0.2865637635	4.2044820763	4	1.1369391663	0.0151245048	0.2209708691	1.1836669355	0.0655928944	0	0	1			6.95
190904_01-02_600components-0416	21	0.000760967	4.81180379636757E-09	-0.0046754377	0.0047707496	0	628.0165906015	810.3869006337	321.174993651	806.7897617865														0.082464999	-10.3085313121	10.6937651068	0.8018673061	2	0.1703918332	2.9730177875	11	1.5454624024	0.0761450241	0.0716409409	1.9579061326	0.0987508924	0	0	1			6.95
190904_01-02_600components-0417	21	0.0007609668	2.69751927852835E-09	-0.0049167615	0.0046723631	0	628.1592731942	810.6320890862	433.7009790282	581.669477597														0.0451621111	-10.1333859091	10.6809821101	0.8017717708	2	0.0656950324	0.4052623608	31	3.3733082992	0.1594894361	0.0048828125	12.1060902445	0.0608122199	0	0	1			6.95
190904_01-02_600components-0418	21	0.0007609668	7.42854490166759E-09	-0.0042472614	0.0044713139	0	627.8688282233	810.2782439606	231.0358146077	164.4289184809														0.087336869	-10.0079569683	8.4931308725	0.8016608863	1	0.0212989792	1.146255054	18	4.6378284955	0.1080321785	0.0048828125	11.2779215091	0.0164161667	0	0	1			6.95
190904_01-02_600components-0419	21	0.0007609672	-0.000000001	-0.0043634289	0.0055105479	0	627.8951794267	810.5157596533	637.5418646188	315.4322696845														0.0464201727	-9.1591643688	10.2350394993	0.8016045744	4	5	4.585020216	1	1.0071671938	0.0082645463	4.2044820763	1.0156584547	0.7955179237	0	0	1			6.95
190904_01-02_600components-0420	21	0.0007609672	2.2066897052404E-10	-0.0044661686	0.0055211104	0	628.4309292829	810.1400754054	704.3928924348	844.3048801248														0.1167816843	-8.8565481742	12.6428991839	0.8015637516	2	0.2026311804	2.9730177875	10	1.1686531573	0.0289427435	0.0929068059	1.3050860955	0.1097243746	0	0	1			6.95
190904_01-02_600components-0421	21	0.0007609672	-1.10011013244297E-09	-0.005337782	0.0047924587	0	627.7970189729	810.7900077116	292.7787506052	297.0198016395														0.1300929842	-8.5968085051	9.0308985321	0.8014376803	1	0.1858136117	0.1313900649	43	2.3228430194	0.202465386	0.0048828125	5.736024391	0.1809307992	0	0	1			6.95
190904_01-02_600components-0422	21	0.0007609671	-1.92947201142247E-09	-0.0041856747	0.0041220074	0	627.7409857718	809.5682046136	416.1734281747	585.5828216137														0.0222048767	-10.6518357724	9.4879636084	0.8014164477	4	0.0716409409	4.585020216	4	1.1355491238	0.00435011	0.0552427173	1.2191771356	0.0163982236	0	0	1			6.95
190904_01-02_600components-0423	21	0.0007609671	1.65259303614747E-09	-0.0047955119	0.0044440353	0	628.170599004	810.103365662	455.2563142768	777.0004292683														0.0680355596	-10.1198108625	10.2379943912	0.8013993161	3	0.1013155902	0.2409704415	36	2.4645060312	0.1326338055	0.0048828125	9.2144358758	0.0964327777	0	0	1			6.95
190904_01-02_600components-0424	21	0.000760967	-4.74981955285006E-09	-0.0047258442	0.0052233636	0	628.1278253199	809.8707646056	402.6111350823	384.5545636952														0.1116783127	-9.5511368152	8.4786214306	0.8013931765	3	0.3716272234	4.2044820763	7	1.2267505068	0.0574346731	0.2209708691	1.4433819489	0.1506563543	0	0	1			6.95
190904_01-02_600components-0425	21	0.0007609673	-6.22359893021691E-09	-0.0045681254	0.0045857714	0	627.2629387159	809.8576010174	557.9173247304	459.9946612724														0.1559776521	-10.3916171002	12.302328866	0.8013210807	2	0.3407836665	2.9730177875	14	1.2309079771	0.0845510814	0.1104854346	1.4153386849	0.2302982319	0	0	1			6.95
