exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	region.orient	threshold.area	mass.total	mass.region	region.majmin.ratio	region.extent	threshold.perc	region.centroid.1	region.centroid.0	mass.perc	region.eccentricity	region.minaxis	region.majaxis	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.range.high	freq.maxsnr.freq	length	freq.avgsnr	freq.integrate	freq.range.low	freq.maxsnr	freq.rangesz	artifact	signal	noise	hemodynamic	movement	res
171211_01-02_600components-0192	22	0.0008363841	-4.58530473217561E-10	-0.011376842	0.0099255391	0	850.1030360185	722.7828352895	1084.5602103365	426.150049742														0.3571185087	-2.6611267672	1.3511626905	0.4225148778	1	0.3407836665	0.573127527	50	3.204681966	1.2604673189	0.0048828125	5.9163350765	0.335900854	0	0	1			6.73
171211_01-02_600components-0193	22	0.0008363843	3.93761147769804E-09	-0.0098026798	0.0113911969	0	850.7856659869	722.9889998687	1140.7657271912	390.3552977951														0.3446655852	-1.6474464848	2.3842975197	0.421390907	1	0.2865637635	0.4819408829	48	2.0533950851	0.7193436772	0.0048828125	3.5867700235	0.281680951	0	0	1			6.73
171211_01-02_600components-0194	22	0.000836385	-1.57262753980398E-09	-0.0191517153	0.0101151557	0	849.836548898	723.1947269562	1093.5757036258	742.5914467516														0.3542658685	-2.5039664861	1.6005196762	0.4213471676	1	0.2627801298	0.8105247217	47	3.5954871598	1.1320448692	0.0048828125	5.2791519822	0.2578973173	0	0	1			6.73
171211_01-02_600components-0195	22	0.0008363846	3.03891510546593E-10	-0.0096574894	0.0102967501	0	850.4497010065	722.9995737402	1102.4181387369	934.7472512084														0.3369948093	-1.7760186123	2.3053165007	0.4210400581	1	0.3125	0.1432818818	49	3.5611066999	0.8728673948	0.0048828125	7.4088101617	0.3076171875	1	0	1			6.73
171211_01-02_600components-0196	22	0.0008363845	-0.000000002	-0.0138599182	0.0162032675	0	850.2416141188	723.3481288167	916.5711024283	922.2740376432														0.3640216726	-2.8072176322	1.9219586394	0.4202704153	1	0.3407836665	0.0851959166	50	3.2951624128	1.2631558088	0.0048828125	5.7674098928	0.335900854	0	0	1			6.73
171211_01-02_600components-0197	22	0.0008363833	0.000000002	-0.010412641	0.0143247426	1	839.8338592124	716.6421795995	432.0001124717	971.7520183036	1.4509461262	30	893.699994166	0.279296875	1.5800053719	0.75	1	920.8666666667	299	0.0003125175	0.7742259962	4.9009703039	7.7435594078	0.7419967372	-1.7746611391	2.2156525063	0.419221744	2	5	5	0	1.0974182948	0.0177695925	4.585020216	1.150131836	0.414979784	1	0	1			6.73
171211_01-02_600components-0198	22	0.0008363846	1.84802312968933E-09	-0.0097049201	0.0176247654	0	851.2595487783	722.8655838832	886.0220450945	330.3908283561														0.3184613802	-1.5580070959	2.4312134672	0.4165729994	1	0.2627801298	0.1104854346	47	3.9216194674	1.0209478179	0.0048828125	6.7475511669	0.2578973173	0	0	1			6.73
171211_01-02_600components-0199	22	0.0008363846	1.8419862584669E-09	-0.0105855448	0.0110266274	0	846.7468108174	720.3910603825	1097.3934251569	761.2966115184														0.4534904909	-1.7848691939	2.4354816211	0.4159529489	2	0.2627801298	0.8838834765	38	2.4389714935	0.8433572188	0.0106494896	5.1741130297	0.2521306402	0	0	1			6.73
171211_01-02_600components-0200	22	0.0008363839	0.000000003	-0.0130065825	0.0298944894	0	848.5896524536	722.4411416007	1002.1303562117	144.4330698956														0.3924032065	-1.6932696319	2.5499249025	0.415473994	1	0.3407836665	0.1104854346	50	3.5369297852	1.3230770091	0.0048828125	7.1210126177	0.335900854	0	0	1			6.73
171211_01-02_600components-0201	22	0.0008363844	5.35506348846639E-09	-0.0114221052	0.0100104831	0	850.5054461197	723.4774907525	1099.1656095473	865.856978284														0.3319509002	-2.3486636064	2.3840562832	0.4144348789	1	0.2865637635	0.1013155902	48	3.7068056149	1.0313702141	0.0048828125	6.963305882	0.281680951	0	0	1			6.73
171211_01-02_600components-0202	22	0.0008363843	-3.11280199043696E-09	-0.0095240001	0.0085865417	0	851.1253213622	723.3272189134	1152.0284651155	703.8227220283														0.3229006462	-1.9609099117	2.3981345259	0.4133744758	1	0.3716272234	0.573127527	51	2.5624696625	1.1710993648	0.0048828125	4.0639302256	0.3667444109	0	0	1			6.73
171211_01-02_600components-0203	22	0.0008363844	9.49927832703941E-09	-0.0089031365	0.0153515708	0	847.7959381331	719.9379566381	1063.0836846989	524.8828713264														0.4748472934	-2.2450573119	1.8726282929	0.4133591342	1	0.3407836665	0.078125	50	3.7812885561	2.1678228967	0.0048828125	11.1589895323	0.335900854	0	0	1			6.73
171211_01-02_600components-0204	22	0.0008363847	2.83984639778577E-10	-0.0207518889	0.0098053371	0	849.6714364971	721.9795061814	1184.307519723	611.3860211957														0.3929804407	-2.1543494219	1.8893625515	0.4129581375	1	0.4052623608	0.0602426104	52	2.7353620075	1.5456687791	0.0048828125	5.3453124842	0.4003795483	0	0	1			6.73
171211_01-02_600components-0205	22	0.0008363844	2.19045226949011E-09	-0.0122109766	0.0105828099	0	850.0309033184	722.1295123815	1202.9877522579	605.781077732														0.3473673976	-2.2230140702	1.5284787409	0.4127619081	1	0.3125	0.1204852207	49	3.2466607195	1.1040317513	0.0048828125	4.9270287329	0.3076171875	0	0	1			6.73
171211_01-02_600components-0206	22	0.000836384	1.42866168943871E-09	-0.0181906876	0.0196520166	0	839.5606758438	718.7553122875	560.9677267663	1081.9690246896														0.7504118108	-1.5499920615	2.9361899178	0.4121318993	2	5	5	0	1.0786612286	0.0144722537	4.585020216	1.1288470864	0.414979784	1	0	1			6.73
171211_01-02_600components-0207	22	0.0008363841	-4.61897096846274E-09	-0.0097431833	0.0146585481	0	850.7035513302	722.8095642319	1095.7124523094	583.3907333948														0.3340965763	-1.6799737948	2.4837161537	0.4118492722	1	0.2865637635	0.7432544469	48	3.0068476065	0.9881449013	0.0048828125	5.6385943562	0.281680951	0	0	1			6.73
171211_01-02_600components-0208	22	0.0008363846	-9.47887121110941E-10	-0.0102260132	0.0197957453	0	850.4071303236	723.9066306711	1072.0165120738	433.6307180429														0.3244791006	-1.5244394393	2.1467821709	0.4114093387	1	0.3407836665	0.625	50	2.7598198213	1.1210516077	0.0048828125	4.480577663	0.335900854	0	0	1			6.73
171211_01-02_600components-0209	22	0.000836384	1.17871564914973E-09	-0.0315551238	0.0127578418	0	845.9574944717	720.4724369549	626.7514837263	976.3034392412														0.5157509818	-1.7971699085	2.0855918466	0.4112211859	2	0.3407836665	0.8105247217	41	2.4140535197	1.3176752165	0.0106494896	3.8170349315	0.3301341769	0	0	1			6.73
171211_01-02_600components-0210	22	0.0008363846	2.3953313691696E-09	-0.0135661841	0.0273436035	0	849.8308025892	722.2841334273	1107.9017603118	122.836587495														0.3581965502	-1.9062028432	2.9464025165	0.4108761845	2	0.3407836665	0.4819408829	42	2.4246790705	0.8974378824	0.009765625	4.2631573618	0.3310180415	0	0	1			6.73
171211_01-02_600components-0211	22	0.000836385	-3.44415363012251E-10	-0.0099238394	0.0258165603	0	850.7586699134	723.1451136045	1027.4223048502	748.7144974072														0.3460546665	-2.4730749134	1.5724423654	0.4107054788	1	0.3407836665	0.0851959166	50	3.6400937053	1.196962853	0.0048828125	8.762241656	0.335900854	0	0	1			6.73
171211_01-02_600components-0212	22	0.0008363844	5.52389745861719E-09	-0.0177974972	0.009522781	0	850.3790235725	722.6852411925	1056.1693378005	753.0479912353														0.3301768539	-1.7696019599	2.2358156678	0.4106932486	1	0.3125	0.4819408829	49	2.2550507491	0.8703604628	0.0048828125	4.015992348	0.3076171875	0	0	1			6.73
171211_01-02_600components-0213	22	0.000836384	-3.3169308304447E-09	-0.0396152606	0.075117827	0	850.2227516107	722.9501862683	1080.3227593799	604.0346309687														0.3057610113	-2.7155383027	2.4738905215	0.4100050783	1	0.3716272234	0.3125	51	2.172309236	0.9408355117	0.0048828125	2.9555940407	0.3667444109	0	0	1			6.73
171211_01-02_600components-0214	22	0.0008363845	-1.53673136389387E-09	-0.0448873987	0.0106631543	0	850.1092018729	722.6988792271	1285.7696573449	68.6791605161														0.3183263289	-2.1805521068	1.960663001	0.4092314475	2	0.2627801298	0.8105247217	29	1.8584204885	0.362886021	0.0232267015	2.7278307149	0.2395534283	0	0	1			6.73
171211_01-02_600components-0215	22	0.0008363841	4.74562975639429E-09	-0.0118308793	0.0089067736	0	849.2648233149	722.7593059234	1066.5430556175	837.439241984														0.3365846275	-2.1888381228	1.7096074565	0.4091793197	1	0.3407836665	0.0929068059	50	2.4417864389	0.9466798324	0.0048828125	4.7453158304	0.335900854	0	0	1			6.73
171211_01-02_600components-0216	22	0.0008363833	-3.17688387164099E-09	-0.0088210491	0.0128592621	0	851.3517746677	723.7157786164	1141.9756282149	485.5749270318														0.2892730165	-1.5451346102	2.4494306877	0.4082801846	2	0.3125	0.4419417382	47	3.0852585689	0.9575455382	0.0058066754	5.7186636757	0.3066933246	0	0	1			6.73
171211_01-02_600components-0217	22	0.0008363842	-4.59302600476497E-10	-0.0094990735	0.0143126141	0	850.7264376634	721.9582905441	1033.6080983447	125.7615317323														0.2850173183	-1.8903157767	2.4861391279	0.4077859141	1	0.3407836665	0.1432818818	50	3.8353936871	1.1067969502	0.0048828125	10.0314161989	0.335900854	0	0	1			6.73
171211_01-02_600components-0218	22	0.0008363848	3.21674040326474E-09	-0.0289642358	0.0111107682	0	849.7284954548	721.919337079	1019.4547671875	655.4218626702														0.3456790249	-1.8380037907	2.599753574	0.407777091	1	0.3407836665	0.573127527	50	3.4215618222	1.3525137322	0.0048828125	6.9984569945	0.335900854	0	0	1			6.73
171211_01-02_600components-0219	22	0.0008363845	-4.90426863106172E-09	-0.0093459556	0.0093644397	0	850.8588906847	724.4538543349	1243.3919292782	637.5511426017														0.3381414867	-2.4402764353	2.124376308	0.4072492376	1	0.3407836665	0.625	50	2.1334616334	0.8525100733	0.0048828125	4.9234266742	0.335900854	0	0	1			6.73
171211_01-02_600components-0220	22	0.000836384	-5.33588630683413E-10	-0.0119356596	0.0106747189	0	848.7310936301	722.3561595521	916.8718079113	701.3753782229														0.3416294288	-2.0788601551	2.3943424142	0.4065768827	2	0.2865637635	0.9638817659	29	1.9295790461	0.4920321058	0.0253288976	2.5548893012	0.2612348659	0	0	1			6.73
171211_01-02_600components-0221	22	0.0008363844	-4.8850458145325E-09	-0.0095382233	0.0174396262	0	850.3603854873	722.6764322842	1103.918087285	735.2193081134														0.3050928493	-1.8205747233	2.2512873466	0.4063254045	2	0.2865637635	1.3631346658	39	1.7567673642	0.3948371068	0.0106494896	2.525797238	0.2759142739	0	0	1			6.73
171211_01-02_600components-0222	22	0.0008363847	2.50375144149551E-09	-0.0093300847	0.0105302839	0	851.1453269468	723.2340307133	1183.7261172317	570.2764875826														0.2814285265	-2.7612035904	1.5318355202	0.4046796042	1	0.3125	0.625	49	3.2466791167	1.062939949	0.0048828125	6.0907242087	0.3076171875	0	0	1			6.73
171211_01-02_600components-0223	22	0.0008363848	-3.69051951791313E-10	-0.0133947776	0.0191589651	0	850.1393920186	722.8231990103	940.3753921711	169.1944091001														0.2582224609	-2.1117779579	1.8349309057	0.4040700679	1	0.3407836665	0.1432818818	50	3.4768560109	0.8962368152	0.0048828125	7.1886789642	0.335900854	0	0	1			6.73
171211_01-02_600components-0224	22	0.0008363844	1.54704101291787E-09	-0.0081433762	0.017595199	0	849.3867886299	723.4500844	1085.8612943298	474.4712099358														0.3157988976	-1.9681068367	2.3692695348	0.4034927056	2	0.3716272234	0.6815673329	35	2.2729111552	0.7890312397	0.01953125	3.3643775605	0.3520959734	0	0	1			6.73
171211_01-02_600components-0225	22	0.0008363841	-2.92887740854255E-09	-0.012526426	0.0583158518	0	848.9202939214	722.1402959149	931.648323855	547.271554611														0.3917007559	-1.828925226	1.7163626659	0.4027258113	1	0.3407836665	0.6815673329	50	3.106547386	1.5636497798	0.0048828125	5.0920703049	0.335900854	0	0	1			6.73
171211_01-02_600components-0226	22	0.0008363842	-1.39681870497793E-10	-0.0090629093	0.0098322221	0	850.6772561173	723.1294787231	1031.7208750421	1166.8556288033														0.29263264	-3.1427279758	1.7194220348	0.4024443535	2	0.3125	0.6815673329	40	2.3951387434	0.6888864195	0.0106494896	4.9608161886	0.3018505104	0	0	1			6.73
171211_01-02_600components-0227	22	0.0008363839	-0.000000003	-0.0091671079	0.0109982273	0	850.02790348	722.9281785067	989.9635584963	742.4998478677														0.3029423532	-1.653868011	2.4309075123	0.4023855284	1	0.3407836665	0.0851959166	50	2.557839829	0.8291783733	0.0048828125	3.7605534176	0.335900854	0	0	1			6.73
171211_01-02_600components-0228	22	0.0008363844	3.24398427972662E-09	-0.0077858413	0.0102878722	0	848.9450784263	722.1843334334	1113.2473848014	397.9205457322														0.3592881402	-1.845787746	2.7420610075	0.4020949247	1	0.3125	0.1013155902	49	3.4970041483	1.2340216135	0.0048828125	6.3779229681	0.3076171875	0	0	1			6.73
171211_01-02_600components-0229	22	0.0008363832	2.10526331927025E-09	-0.0134742688	0.0155391663	0	851.0734911407	723.3685975413	1103.9422317866	346.4091761125														0.2987144182	-1.8212984961	2.1181773397	0.4018592326	1	0.4052623608	0.0656950324	52	2.8003791565	1.0319150633	0.0048828125	7.7166258947	0.4003795483	0	0	1			6.73
171211_01-02_600components-0230	22	0.0008363846	2.92322502015211E-09	-0.0121834321	0.0090357963	0	850.3180319022	722.9044515596	1045.6937760295	869.2889351714														0.3167173746	-1.6718511605	2.1155278609	0.4018055141	1	0.2865637635	0.8105247217	48	3.6047037423	1.2516725836	0.0048828125	6.1398775319	0.281680951	0	0	1			6.73
171211_01-02_600components-0231	22	0.0008363842	4.23754667423145E-09	-0.021715298	0.0110599584	0	849.5171849883	722.8781681242	1139.6377596026	951.8666548596														0.2930963845	-2.2264417614	2.0401911468	0.4013339991	1	0.3407836665	0.625	50	2.0857116585	0.549596295	0.0048828125	4.0946079721	0.335900854	0	0	1			6.73
171211_01-02_600components-0232	22	0.0008363838	-4.52958392769543E-09	-0.0083748035	0.0153859986	0	850.0804960828	722.8787257934	1264.8840979356	218.2749388118														0.2882882283	-2.1240566695	1.7080023903	0.4012101228	1	0.3407836665	0.4419417382	50	2.9193960421	1.023247576	0.0048828125	6.1258385753	0.335900854	0	0	1			6.73
171211_01-02_600components-0233	22	0.0008363838	1.75962795633662E-09	-0.0087999933	0.0100775944	0	850.4339322677	723.5880138801	1283.1692823369	64.2175932706														0.2891624721	-1.7237846194	2.270073708	0.4009843129	1	0.3407836665	0.0851959166	50	3.1874317109	0.8770654322	0.0048828125	6.731894653	0.335900854	0	0	1			6.73
171211_01-02_600components-0234	22	0.0008363842	-2.12641425942697E-09	-0.0228523284	0.0116902632	0	850.6858187109	723.2804545183	1277.8400816614	346.6382968688														0.2729011759	-1.5994033481	2.2674417335	0.400664965	1	0.3407836665	0.1104854346	50	3.497901247	0.9407833853	0.0048828125	5.8917830112	0.335900854	0	0	1			6.73
171211_01-02_600components-0235	22	0.0008363843	-3.11725893176408E-09	-0.0090833878	0.0088915539	0	850.2508498232	722.6744538624	1245.9840979005	413.1870491639														0.2930805264	-2.4539964344	1.8638663417	0.400305874	1	0.3407836665	0.4419417382	50	3.1723713337	1.2350906963	0.0048828125	5.1898474961	0.335900854	0	0	1			6.73
171211_01-02_600components-0236	22	0.0008363855	4.69025099057206E-09	-0.0092751067	0.0091057866	0	849.663514192	722.0434538533	1140.2890161069	511.5576029372														0.2971429809	-2.0385699164	3.4774485694	0.3999503708	1	0.4052623608	0.0656950324	52	2.8383061858	0.9979823974	0.0048828125	7.4516827648	0.4003795483	0	0	1			6.73
171211_01-02_600components-0237	22	0.0008363845	-3.39007050592785E-09	-0.0090637968	0.0120244308	0	850.5658061633	722.5736935358	1221.6716148504	445.2387390942														0.2933774294	-1.8511280061	2.0876861326	0.3999146332	1	0.3407836665	0.8838834765	47	2.0827382161	0.6620495939	0.0063322244	3.4939896173	0.3344514421	0	0	1			6.73
171211_01-02_600components-0238	22	0.0008363846	1.91324050046851E-10	-0.0102354449	0.0138205062	0	851.5803438091	724.9248453031	1093.3259407048	731.6681498566														0.2549986268	-2.1154163568	1.4730335509	0.3998842118	1	0.3716272234	0.5255602595	51	2.3411748162	0.8420296177	0.0048828125	3.4496056377	0.3667444109	0	0	1			6.73
171211_01-02_600components-0239	22	0.0008363847	1.82045708808669E-09	-0.0101220284	0.0097580753	0	849.563020968	722.8799328959	1208.3738828628	562.4228911198														0.2986502008	-1.7146598285	2.4307284476	0.3998380928	1	0.2865637635	0.625	45	3.0406258209	1.0246763092	0.0063322244	5.4761950681	0.2802315391	0	0	1			6.73
171211_01-02_600components-0240	22	0.0008363841	2.60291325584242E-09	-0.0108086447	0.0120473823	0	851.3536921673	723.4578525659	1257.1121664093	189.5064263119														0.2651438646	-1.6555666579	2.4218860925	0.3996994556	1	0.3407836665	0.625	50	2.7320453352	0.9816412888	0.0048828125	4.932082782	0.335900854	0	0	1			6.73
171211_01-02_600components-0241	22	0.0008363849	4.05428049869531E-09	-0.0083186111	0.0320422485	0	849.8832786258	722.6562801472	807.9666253762	516.4417714232														0.2960984285	-2.0482792992	1.5604061917	0.3994336875	1	0.3407836665	0.1104854346	50	3.5299455772	1.3197639184	0.0048828125	6.2048645994	0.335900854	0	0	1			6.73
171211_01-02_600components-0242	22	0.0008363848	-4.4041319087193E-10	-0.0083965761	0.0103275346	0	851.3095794849	722.5562683371	1089.4718653136	564.5806237915														0.2661193371	-2.5946453525	1.9216420659	0.3988977554	2	0.3125	0.8105247217	41	1.9032662866	0.5055282322	0.009765625	3.2670084431	0.302734375	0	0	1			6.73
171211_01-02_600components-0243	22	0.0008363842	-4.38703054771866E-09	-0.0084046556	0.0183140541	0	851.5163503406	723.1557811145	1119.1778266648	127.055364581														0.3106046744	-2.0630188048	2.4453098878	0.3987856099	1	0.3716272234	0.0656950324	51	1.993127125	0.6799131933	0.0048828125	3.2283090099	0.3667444109	0	0	1			6.73
171211_01-02_600components-0244	22	0.0008363839	6.2817151159802E-11	-0.0087350551	0.011136599	0	849.3038147951	721.8212642453	1101.3980469742	815.0513864124														0.3300839158	-1.992714532	2.4617196719	0.3983230204	1	0.3716272234	0.0656950324	51	2.6670628382	1.2114879971	0.0048828125	4.9637015494	0.3667444109	0	0	1			6.73
171211_01-02_600components-0245	22	0.0008363841	-0.000000003	-0.0131964877	0.0081931792	0	848.0568320758	721.5284190304	1125.9311169392	793.2207262622														0.3405041466	-1.7436028646	2.0833626857	0.3981995621	1	0.3716272234	0.4052623608	51	2.8794265911	1.1714855382	0.0048828125	7.5843289177	0.3667444109	0	0	1			6.73
171211_01-02_600components-0246	22	0.0008363841	3.29317958832176E-09	-0.0118879545	0.0116298497	0	848.4803878219	722.1455812349	1191.0784004486	534.9651687753														0.3129572855	-2.8843965407	1.5895704658	0.3981224631	2	0.3125	0.2209708691	42	3.5622284443	1.1546831672	0.0089551176	5.6577147047	0.3035448824	0	0	1			6.73
171211_01-02_600components-0247	22	0.0008363837	4.38613349837591E-10	-0.008041547	0.0106383386	0	847.5330427648	721.7738626073	850.9297845479	542.1186489817														0.3489445697	-2.0098633096	2.9318405728	0.3979751495	1	0.3125	0.3716272234	49	3.3708945255	1.2397357641	0.0048828125	5.2756893244	0.3076171875	0	0	1			6.73
171211_01-02_600components-0248	22	0.0008363838	-2.28874060042734E-09	-0.0109149696	0.0078931854	0	849.7929397439	722.6107435047	1073.8306655643	740.8146771781														0.2754748502	-2.7319961302	1.8729129205	0.3974413004	2	0.3407836665	0.8838834765	33	1.7692703319	0.4200225364	0.0212989792	2.5765174326	0.3194846873	0	0	1			6.73
171211_01-02_600components-0249	22	0.0008363852	4.60228824414788E-11	-0.0216754468	0.0095252445	0	850.7771453452	722.9781848012	1006.8978398165	1076.9639249222														0.2814344264	-1.516274564	2.2714228317	0.3973987716	1	0.3125	0.0929068059	49	3.3014129335	0.9594218858	0.0048828125	7.3586137441	0.3076171875	0	0	1			6.73
