exp_ic	age	spatial.std	spatial.avg	spatial.min	spatial.max	spatial.n.domains	mass.perc	region.majmin.ratio	region.extent	region.orient	mass.total	region.majaxis	threshold.area	region.centroid.0	region.centroid.1	region.minaxis	mass.region	region.eccentricity	threshold.perc	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	temporal.autocorr	temporal.min	temporal.max	temporal.std	temporal.n.freq	freq.rangesz	freq.maxsnr	freq.maxsnr.freq	freq.range.low	freq.range.high	freq.integrate	freq.avgsnr	length	artifact	signal	noise	hemodynamic	movement	res
190329_02-03_600components-0528	21	0.0007518687	1.17298348289913E-09	-0.0175277056	0.0084703145	0														715.2914895274	767.4983130116	1454.7686573999	683.4111852662	0.2073004518	-3.1423990996	2.9634740762	0.3632095143	1	0.3076171875	7.2177683702	0.078125	0.0048828125	0.3125	0.7541963933	2.9320302324	49	0	0	1			6.6
190329_02-03_600components-0529	21	0.0007518695	-5.35468278100712E-09	-0.0093513187	0.0081604766	0														715.3445655412	768.5481229636	1495.5766957362	683.4721931933	0.2060520075	-3.3544400944	2.7935956976	0.3631515034	1	0.3332533402	3.7469606211	0.15625	0.0075303263	0.3407836665	0.6959997229	2.5874063868	45	0	0	1			6.6
190329_02-03_600components-0530	21	0.0007518703	0.000000001	-0.0223162027	0.009317741	0														715.6030753004	767.9559278869	1213.6027404067	805.2604599975	0.2219143551	-2.909226026	3.4097878424	0.3630736201	3	0.3281192177	4.1547554619	0.3125	0.0126644488	0.3407836665	0.6167308415	2.5427557112	39	0	0	1			6.6
190329_02-03_600components-0531	21	0.0007518701	1.60298709355589E-09	-0.0093015118	0.0099149428	0														715.3153133363	767.6237324197	1246.2556832408	712.2232110684	0.1643185846	-3.306603313	3.1131174798	0.3630026144	1	0.3667444109	4.690966053	0.8838834765	0.0048828125	0.3716272234	0.7851569589	2.5805664432	51	0	0	1			6.6
190329_02-03_600components-0532	21	0.0007518708	-1.37522542990036E-09	-0.0094387358	0.0079129596	0														714.6389570862	767.3628356113	1245.3599616306	742.1524432227	0.2136206125	-2.9958640045	3.5470390624	0.3629200601	1	0.3076171875	6.0219368032	0.5255602595	0.0048828125	0.3125	0.8611586025	2.7525868667	49	0	0	1			6.6
190329_02-03_600components-0533	21	0.0007518672	3.20542948867354E-11	-0.0095747523	0.0087949224	0														715.6764492354	767.0970779649	1393.2338486128	704.5986247735	0.2078050155	-2.7061526338	2.6474184964	0.362786457	1	0.2578973173	5.6772244177	0.9638817659	0.0048828125	0.2627801298	0.7692642404	2.8273831989	47	0	0	1			6.6
190329_02-03_600components-0534	21	0.0007518694	-9.10198742512329E-09	-0.0100711339	0.0088658039	0														715.9043381165	767.9254895647	1403.8703114861	791.949328082	0.1846877266	-2.9920509007	3.9271639789	0.3625088981	1	0.335900854	3.9474004197	0.5255602595	0.0048828125	0.3407836665	0.7525527034	2.4654961636	50	0	0	1			6.6
190329_02-03_600components-0535	21	0.0007518694	-0.000000006	-0.0091949342	0.009503623	0														716.2743263688	767.1831364553	1571.5980835302	664.0069486945	0.1600597771	-3.4934091458	2.5863443132	0.3622758926	2	0.2340651018	4.6091933654	0.6815673329	0.0069053397	0.2409704415	0.5263883684	2.7717192564	42	0	0	1			6.6
190329_02-03_600components-0536	21	0.0007518688	3.45087158717807E-09	-0.0079866608	0.009637606	0														715.5741831765	768.0908295312	1566.0429589235	658.5210672786	0.1605746477	-3.1470926001	3.1471182882	0.3621067566	1	0.4003795483	5.2875936626	0.0602426104	0.0048828125	0.4052623608	0.6944749498	2.5924389415	52	0	0	1			6.6
190329_02-03_600components-0537	21	0.0007518681	3.64555608927444E-09	-0.0091725517	0.0108659225	0														715.8917424546	768.4777154427	1487.8494624341	733.629713158	0.1599614144	-4.1824123944	2.8039277821	0.3620707223	1	0.3667444109	3.3810061377	0.4052623608	0.0048828125	0.3716272234	0.5290177968	2.1505693588	51	0	0	1			6.6
190329_02-03_600components-0538	21	0.0007518679	-1.50054694803471E-10	-0.0161810382	0.0107672621	0														715.8469822743	767.163796867	1524.9313575997	668.9341695787	0.2088611795	-3.1398775672	2.9462009173	0.3619464374	1	0.3667444109	4.4264303116	0.3407836665	0.0048828125	0.3716272234	0.6638727943	2.388353576	51	0	0	1			6.6
190329_02-03_600components-0539	21	0.0007518694	-4.90014248427401E-09	-0.0089880097	0.0136827835	0														715.648872881	768.0747794876	1514.3447774019	639.2767907365	0.1835144965	-3.1526225281	3.7432262735	0.3618087934	2	0.251166779	4.3194271038	1.146255054	0.0116133507	0.2627801298	0.5481488825	2.5250453464	37	0	0	1			6.6
190329_02-03_600components-0540	21	0.0007518705	-3.25644747702295E-09	-0.0220490581	0.0090455001	0														715.8219623597	767.0014931375	1567.6097991031	665.9995021243	0.1779196318	-2.465604115	3.358746901	0.361563561	1	0.3667444109	3.9129113462	0.0656950324	0.0048828125	0.3716272234	0.6363523963	2.2435347103	51	0	0	1			6.6
190329_02-03_600components-0541	21	0.0007518699	-1.20909743452495E-10	-0.0096259996	0.0118355532	0														716.0742452629	767.7688748462	1513.0516189039	740.4843611701	0.1288522901	-3.3426757479	4.2042880289	0.3613898595	2	0.3600138727	3.2238045625	0.5255602595	0.0116133507	0.3716272234	0.3305163886	1.8830755051	41	0	0	1			6.6
190329_02-03_600components-0542	21	0.0007518688	-2.53631523001809E-11	-0.0108477074	0.0093001638	0														715.865977034	767.5294829696	1405.3285817712	596.3461514503	0.1804441065	-3.4774860377	2.8017970448	0.3613436614	2	0.3970504818	3.186982696	0.4052623608	0.0082118791	0.4052623608	0.506566333	2.083491272	46	0	0	1			6.6
190329_02-03_600components-0543	21	0.0007518701	2.07805987291203E-09	-0.0098085717	0.0117562931	0														715.1888381278	767.8433975829	1181.4421586556	666.81935085	0.1897065008	-3.5182098535	2.8613552636	0.3612476715	1	0.281680951	3.6830442169	0.3407836665	0.0048828125	0.2865637635	0.6425909886	2.5344286191	48	0	0	1			6.6
190329_02-03_600components-0544	21	0.0007518695	-2.40932702751776E-09	-0.0117148803	0.0100367802	0														715.8411097649	767.9852730324	1540.1734352256	622.84899316	0.181901775	-2.9974595423	3.281196218	0.3612366819	2	0.3018505104	6.8637027618	0.6815673329	0.0106494896	0.3125	0.712993759	3.1741963828	40	0	0	1			6.6
190329_02-03_600components-0545	21	0.0007518693	-9.10422770186112E-10	-0.0111139158	0.0096008219	0														715.1800501874	768.1978922585	1292.4468362735	721.4840582494	0.1409715521	-2.8982920632	2.6982233957	0.3606778505	1	0.4366169935	4.517713324	0.0851959166	0.0053247448	0.4419417382	0.5168038913	2.2938663595	52	0	0	1			6.6
190329_02-03_600components-0546	21	0.0007518675	-2.42390549343065E-09	-0.0107849862	0.0135313987	0														715.9844819436	767.1245437363	1449.7063623078	756.7909792338	0.1405740648	-3.6218621155	2.9672782815	0.3604938875	1	0.2578973173	3.6321074934	0.573127527	0.0048828125	0.2627801298	0.5645393446	2.6052752123	47	0	0	1			6.6
190329_02-03_600components-0547	21	0.0007518689	2.67999169056318E-09	-0.009514928	0.0116676044	0														715.6758284209	767.8559783314	1511.6606020152	615.9427437382	0.190285529	-2.4627193157	3.0284048565	0.3603943619	1	0.3663024786	4.2678188232	0.4419417382	0.0053247448	0.3716272234	0.6102796741	2.6016196553	50	0	0	1			6.6
190329_02-03_600components-0548	21	0.0007518679	2.29576633761369E-09	-0.010137969	0.0148366783	0														715.8770972795	767.4440348287	1509.7019633214	740.8986110316	0.2076704117	-2.8377652455	3.4192197287	0.3602646469	2	0.2802315391	6.239907479	0.573127527	0.0063322244	0.2865637635	0.7950881417	3.2788785185	45	0	0	1			6.6
190329_02-03_600components-0549	21	0.0007518708	1.49314344135273E-09	-0.0099931144	0.0118876254	0														715.372711695	767.9717305388	1113.5552117811	759.8956604628	0.1844633843	-3.0478018356	2.7229363305	0.360227002	2	0.2312048165	4.1092759166	1.25	0.009765625	0.2409704415	0.528971398	2.6171475566	38	0	0	1			6.6
190329_02-03_600components-0550	21	0.0007518703	2.94723698904724E-09	-0.0114110092	0.0100404934	0														716.2003608621	768.1109114941	1527.6572100174	648.2487504109	0.1410515914	-2.9501373372	2.5489900816	0.3602267302	1	0.3076171875	4.7847173713	0.625	0.0048828125	0.3125	0.5314182956	2.3844964034	49	0	0	1			6.6
190329_02-03_600components-0551	21	0.0007518695	5.84862290999402E-10	-0.0110336301	0.0099315245	0														716.2283037489	767.450948316	1511.2322972792	621.1732018234	0.1872530069	-3.596493843	2.6149613414	0.3601514776	1	0.281680951	7.3588909593	0.1013155902	0.0048828125	0.2865637635	0.418713446	2.4970310906	48	0	0	1			6.6
190329_02-03_600components-0552	21	0.0007518691	-0.000000007	-0.0093547151	0.0084993083	0														714.3723821257	767.3716206432	1567.5030913096	651.0752353344	0.1965338704	-2.8823620791	3.2867723604	0.3600304856	2	0.2807570881	3.23084095	1.0511205191	0.0058066754	0.2865637635	0.5430307313	2.2695505493	46	0	0	1			6.6
190329_02-03_600components-0553	21	0.0007518685	-1.22512569145485E-09	-0.0183603386	0.0112603079	0														715.8277033813	767.348892567	1357.5134773281	739.7389356794	0.1599004982	-3.3344506878	2.9598608963	0.3600247483	1	0.3667444109	5.8950288219	0.3716272234	0.0048828125	0.3716272234	0.7364697867	2.8255538098	51	0	0	1			6.6
190329_02-03_600components-0554	21	0.0007518699	1.91294946122825E-09	-0.0087013269	0.0105461545	0														715.7241102822	767.6031380087	1478.2187809221	683.8955057138	0.18650739	-2.6920035327	3.6798049388	0.3597358749	1	0.3055946603	3.6522142069	0.8838834765	0.0069053397	0.3125	0.6230584489	2.2683390654	45	0	0	1			6.6
190329_02-03_600components-0555	21	0.0007518693	6.02883864564799E-10	-0.0089285501	0.0107528947	0														716.638614374	767.4295721754	1505.3703716051	663.1799302718	0.1745212088	-2.8257431465	3.3917680426	0.3595189907	1	0.3076171875	6.0489281233	0.4052623608	0.0048828125	0.3125	0.7437863215	2.7433482094	49	0	0	1			6.6
190329_02-03_600components-0556	21	0.0007518698	8.33625802375251E-09	-0.0121226631	0.0103987953	0														715.3948262627	767.7292388535	1415.9174779456	786.1693104325	0.1694108935	-3.1680492684	2.8054949066	0.3592798088	1	0.3658205481	4.8259259232	0.4419417382	0.0058066754	0.3716272234	0.5657465834	2.2822356144	49	0	0	1			6.6
190329_02-03_600components-0557	21	0.0007518694	8.75105925462082E-09	-0.0080020436	0.0096539378	0														714.9715040855	768.0980537338	1409.7978923718	771.9692576091	0.1946808636	-3.4206876692	3.585246997	0.3591523216	1	0.3626721058	4.6921923155	0.2026311804	0.0089551176	0.3716272234	0.6049154383	2.6768205277	44	0	0	1			6.6
190329_02-03_600components-0558	21	0.0007518694	9.17227823049458E-09	-0.0106322859	0.0097766909	0														714.9317041434	766.7051100396	1490.4557246129	649.0038674561	0.2264517717	-3.376017521	2.4345911054	0.3591107321	2	0.3338783268	4.6849764424	0.5255602595	0.0069053397	0.3407836665	0.8447417014	2.8976072158	46	0	0	1			6.6
190329_02-03_600components-0559	21	0.00075187	-0.000000007	-0.0097522836	0.0124325473	0														716.0324392109	767.5797160978	1569.0075523653	665.9669983919	0.1639626029	-3.1001701898	2.7874004659	0.3591016784	2	0.3228734312	4.0492808894	0.4419417382	0.0179102352	0.3407836665	0.6293356371	2.5894417921	35	0	0	1			6.6
190329_02-03_600components-0560	21	0.0007518682	1.17928972552994E-10	-0.0327271549	0.0117855584	0														715.5553334259	767.7249582537	1522.403725252	628.8759913753	0.1390694551	-3.0910047906	2.7663128982	0.3590830252	2	0.2783518844	3.9955639049	0.8838834765	0.0082118791	0.2865637635	0.4867004393	2.3351019251	42	0	0	1			6.6
190329_02-03_600components-0561	21	0.0007518686	2.06385690620146E-09	-0.0140009192	0.0086013328	0														715.5658238907	767.8049788544	1525.4819744421	693.8095320548	0.1762795949	-4.0998248899	3.179484448	0.3589151993	1	0.2578973173	6.3289792417	0.1013155902	0.0048828125	0.2627801298	0.4611518811	2.4731021254	47	0	0	1			6.6
190329_02-03_600components-0562	21	0.0007518695	-7.45222023342004E-10	-0.0116522907	0.0119350137	0														714.8226064931	767.2801919924	1315.2966052709	759.4022616573	0.1611991896	-3.9586897253	2.8729379257	0.3587364239	2	0.3936490101	5.0199587946	0.573127527	0.0116133507	0.4052623608	0.5931136268	2.3557015632	42	0	0	1			6.6
190329_02-03_600components-0563	21	0.0007518703	-2.43206297132198E-09	-0.0077820625	0.0106950851	0														714.2915803342	768.4188684374	1406.6138392896	692.1738705404	0.185246525	-3.2161352317	3.2974488987	0.3587345683	1	0.4770580704	4.787860935	0.4819408829	0.0048828125	0.4819408829	0.8086174875	2.5495220232	54	0	0	1			6.6
190329_02-03_600components-0564	21	0.0007518671	1.82868280926402E-09	-0.0123579222	0.0092452835	0														714.9575937286	767.1772836054	1313.1538823128	687.6325774762	0.1754983224	-2.9071139152	3.6201465106	0.3586759987	3	0.2796584238	4.0245074911	0.4419417382	0.0069053397	0.2865637635	0.5044713696	2.4652369162	44	0	0	1			6.6
190329_02-03_600components-0565	21	0.000751869	-1.93809165220293E-09	-0.0155578206	0.012510129	0														714.6125549074	767.9683789748	1323.2971429792	730.3402714516	0.1956300283	-3.1456639241	3.7409050401	0.3584659049	1	0.335900854	5.1306168141	0.1013155902	0.0048828125	0.3407836665	0.7267387873	2.7707317869	50	0	0	1			6.6
190329_02-03_600components-0566	21	0.0007518714	-3.96706948342571E-10	-0.0108986797	0.0093838844	0														714.8775700684	767.0725269336	1111.0391550891	722.1511838337	0.200088947	-3.3909398377	2.7747749564	0.3584532492	1	0.4770580704	5.943856928	0.0506577951	0.0048828125	0.4819408829	0.7381294042	2.4458183435	54	0	0	1			6.6
190329_02-03_600components-0567	21	0.0007518689	-6.17994860088197E-09	-0.011003968	0.0305604711	0														715.7494630768	767.6541457709	1426.4465900069	736.3978200093	0.2217169866	-3.6006924844	2.7162175472	0.3583817718	2	0.3310180415	4.6954741787	0.8838834765	0.009765625	0.3407836665	0.7139801765	2.7516613919	42	0	0	1			6.6
190329_02-03_600components-0568	21	0.00075187	-0.000000005	-0.0091602469	0.0093659217	0														715.3093528301	767.9538374229	1450.3223170477	601.5017999328	0.1923552742	-4.7073667229	3.1426577915	0.3581242762	1	0.3667444109	5.1127377037	0.0851959166	0.0048828125	0.3716272234	0.6812414876	2.7307884179	51	0	0	1			6.6
190329_02-03_600components-0569	21	0.0007518671	-3.95979926827306E-11	-0.0166079852	0.0146245395	0														715.8709090655	767.9563081277	1394.0413042751	735.7844408968	0.2071109834	-4.3925229553	2.3162510174	0.3581223695	1	0.3076171875	5.694325952	0.0929068059	0.0048828125	0.3125	0.6496977615	2.5363227503	49	0	0	1			6.6
190329_02-03_600components-0570	21	0.0007518694	1.43147008814114E-11	-0.012090777	0.0092564484	0														714.904252615	766.8618784502	1569.8959578185	659.5840585551	0.150692403	-2.9483942697	3.2504745014	0.3580856386	1	0.2812390187	5.0685747153	0.1204852207	0.0053247448	0.2865637635	0.5268919596	2.5584738925	47	0	0	1			6.6
190329_02-03_600components-0571	21	0.0007518705	4.46871854794637E-10	-0.0092179879	0.008973863	0														716.5188998291	767.572083394	1477.2594072052	595.4008663417	0.1624347138	-3.6241891537	3.4962214599	0.3578559103	1	0.3667444109	7.0404692096	0.0656950324	0.0048828125	0.3716272234	0.6085059999	2.6830130879	51	0	0	1			6.6
190329_02-03_600components-0572	21	0.0007518698	2.42312792128997E-09	-0.0089340719	0.0081764427	0														715.6044371911	767.9856346348	1424.4539196668	709.3428621685	0.1333791298	-3.1844422239	2.9084020183	0.3578296527	1	0.3994556855	3.9036021846	0.0929068059	0.0058066754	0.4052623608	0.4952170141	2.236166935	50	0	0	1			6.6
190329_02-03_600components-0573	21	0.0007518689	3.40488380447433E-09	-0.0110642604	0.0094582274	0														715.2081535525	766.9456028402	1518.7548797514	676.8448820717	0.1635727103	-3.2779981305	3.2629926896	0.3576875309	2	0.3652949991	4.450261039	0.5255602595	0.0063322244	0.3716272234	0.6339465006	2.3522277982	48	0	0	1			6.6
190329_02-03_600components-0574	21	0.0007518701	-1.86876552520803E-09	-0.0109580059	0.0116398956	0														715.3667677982	767.6795053537	1357.6312668066	699.8011275443	0.1475526332	-3.3356656709	2.636676868	0.3575489822	2	0.3301341769	2.6667078196	0.2026311804	0.0106494896	0.3407836665	0.3699692082	1.9317972387	41	0	0	1			6.6
190329_02-03_600components-0575	21	0.0007518674	2.55837034151319E-09	-0.0098292368	0.0128177871	0														716.1009709662	767.4176102873	1540.330196215	676.0515453476	0.1505451447	-2.6482169639	3.1572033914	0.3574436851	1	0.3354589217	3.9204191972	0.4419417382	0.0053247448	0.3407836665	0.5128852797	2.291339413	49	0	0	1			6.6
190329_02-03_600components-0576	21	0.0007518691	-0.000000005	-0.0096632101	0.0116439088	0														715.8841820109	768.2818544442	1230.9247448148	794.586796109	0.1483169593	-3.5209915972	2.7154727084	0.3574172869	1	0.4370589257	4.055775188	0.4819408829	0.0048828125	0.4419417382	0.6886059077	2.1793708041	53	0	0	1			6.6
190329_02-03_600components-0577	21	0.000751869	4.08398253137961E-09	-0.022780657	0.0085864381	0														715.8184695643	767.774789862	1324.7545768408	565.3468970888	0.1253153104	-2.8909991969	2.8258738677	0.3573056002	1	0.4370589257	2.6413363901	0.0602426104	0.0048828125	0.4419417382	0.350992783	1.7288817517	53	0	0	1			6.6
190329_02-03_600components-0578	21	0.0007518694	-6.25215137104088E-10	-0.0091182	0.0107830148	0														715.6714000043	767.8794719589	1504.1838580764	727.7007154391	0.1995074311	-3.1783919704	2.7733814282	0.3572260802	2	0.4312922487	5.1824729874	0.4052623608	0.0106494896	0.4419417382	0.5731330319	2.643316418	44	0	0	1			6.6
190329_02-03_600components-0579	21	0.0007518696	2.70815070788524E-09	-0.0084850057	0.0089981556	0														715.955435422	767.7357909722	1566.497836123	666.9183598112	0.169097832	-3.22801712	3.1727975262	0.3572101299	1	0.3663024786	3.6069232188	0.573127527	0.0053247448	0.3716272234	0.5976815452	2.3813633125	50	0	0	1			6.6
190329_02-03_600components-0580	21	0.0007518674	4.37592124889137E-09	-0.0086365554	0.0090088398	0														715.2395056971	767.3832149631	1448.6877090562	666.1445868688	0.1905519916	-3.0311952815	3.5171551794	0.3570512939	1	0.3565665708	4.1568743605	0.8838834765	0.0150606526	0.3716272234	0.6467772118	2.3913383139	38	0	0	1			6.6
190329_02-03_600components-0581	21	0.0007518693	3.7891830607313E-09	-0.0089392269	0.0113546827	0														715.6374146943	767.2814082976	1520.6711679861	662.6648536724	0.1618846922	-2.9829038712	3.2684604859	0.3570308936	1	0.4003795483	4.7829294979	1.0511205191	0.0048828125	0.4052623608	0.7822168981	2.5221703926	52	0	0	1			6.6
190329_02-03_600components-0582	21	0.0007518709	9.21689489828739E-10	-0.0110353286	0.0090072258	0														716.7763296217	767.6417040496	1385.3020858864	737.185687912	0.1865426062	-2.6247490353	3.9268549234	0.3570067013	2	0.3228734312	4.2247619549	0.573127527	0.0179102352	0.3407836665	0.6418802564	2.5278131302	35	0	0	1			6.6
190329_02-03_600components-0583	21	0.0007518694	3.80813654145379E-09	-0.0101342627	0.0111790382	0														715.1374493421	768.1939681664	1404.342433683	735.2478626513	0.1437750146	-3.0567795748	4.3980241746	0.3568072806	2	0.3983570212	3.6969572705	0.2627801298	0.0069053397	0.4052623608	0.4607633545	2.1381302904	48	0	0	1			6.6
