exp_ic	age	freq.avgsnr	freq.integrate	freq.maxsnr	freq.maxsnr.freq	freq.range.high	freq.range.low	freq.rangesz	length	mass.perc	mass.region	mass.total	region.centroid.0	region.centroid.1	region.eccentricity	region.extent	region.majaxis	region.majmin.ratio	region.minaxis	region.orient	signal	spatial.COMall.x	spatial.COMall.y	spatial.COMdom.x	spatial.COMdom.y	spatial.avg	spatial.max	spatial.min	spatial.n.domains	spatial.std	temporal.autocorr	temporal.max	temporal.min	temporal.n.freq	temporal.std	threshold.area	threshold.perc	anml	artifact	hemodynamic	movement
190603_01-02_tmax12000-0273	21	1.2805087137	0.6937419824	1.43090784	2.5	2.292510108	0.4052623608	1.8872477472	21	0.042801181	37.09375	866.652488232	352.3409448819	367.762007874	0.8586465906	0.6067845198	113.2515389869	1.9509603641	58.049123432	0.7555323867	1	638.1915727038	774.2559979529	351.5166410314	367.4755371892	3.8454764409071E-09	0.0127560038	-0.0051320848	1	0.0007516467	0.9428079074	9.6825917612	-5.1022963065	2	2.2137460468	5080	1	8	0		
190603_01-02_tmax12000-0274	21	1.3655473657	0.975220746	1.6981928919	2.5	2.1022410381	0.2865637635	1.8156772746	24	0.038214131	34.125	892.9942685498	271.1877441908	1093.3824799507	0.8047206812	0.6405426765	102.9108647159	1.6844839476	61.0934077821	0.3836311986	1	641.8791327314	835.8013389905	272.7685503283	1093.5989554584	-1.7125541354455E-09	0.0139243626	-0.0056097174	1	0.0007516468	0.9570469592	11.7930624814	-4.6696056274	1	2.2003233211	4863	1	8	0		
190603_01-02_tmax12000-0275	21	1.0117889919	0.000220711	1.0180638586	5	4.585020216	4.2044820763	0.3805381398	2												0	750.854011861	799.7689513681	1199.3963398248	534.1701743664	2.33388614880607E-11	0.0331717141	-0.0252593398	0	0.0007516456	0.9787497009	14.5148027691	-5.0625269104	3	2.148372593			8	1		1
190603_01-02_tmax12000-0276	21	1.2997324972	0.3816184302	1.5222993261	2.1022410381	1.6210494433	0.4419417382	1.1791077051	16	0.037775851	32.5	860.3379984067	1289.4221938776	955.9910714286	0.5696282939	0.624303233	82.5790517699	1.216689429	67.8719234364	1.3177209813	1	723.354209344	818.947144942	1289.6398662388	956.6628485258	-1.02767914340256E-08	0.0149310825	-0.0060495	2	0.0007516466	0.9704611286	8.6469074947	-10.0055798364	1	2.1265428308	3920	0.999744963	8	0		
190603_01-02_tmax12000-0277	21									0.0088027388	8.078125	917.6831385038	1347.7329650092	746.6906077348	0.9654631806	0.3969298246	57.9597585007	3.8381891559	15.1008082577	0.4227732387	0	712.7671679192	807.1254843536	1346.5082600596	745.6939309995	-5.47403215300781E-10	0.0291190811	-0.0122618467	1	0.0007516464	0.9692943341	11.7069286161	-4.8952722025	0	2.1093360739	543	1	8	1		1
190603_01-02_tmax12000-0278	21	1.3881564756	0.5195003605	1.7673375986	2.292510108	1.4865088938	0.3407836665	1.1457252273	18	0.021105283	18.578125	880.2594597121	1414.3220530175	924.9949238579	0.5736504757	0.6840277778	53.1536138519	1.220851862	43.5381355466	-0.1920688509	1	722.178987874	814.4786430079	1416.1629628363	907.0759655184	0.000000001	0.0198608621	-0.0066738278	2	0.0007516468	0.9759361664	10.4992958429	-8.3519814248	1	2.1008005383	1773	0.929245283	8	0		
190603_01-02_tmax12000-0279	21	1.2420513448	0.3081663021	1.4297349571	2.1022410381	1.6210494433	0.4419417382	1.1791077051	16	0.0226921825	20.5625	906.1490678824	1322.123095429	657.1190858059	0.3419666869	0.5904356061	60.9217661094	1.0641557409	57.2489192801	0.0656164758	1	710.6871802724	804.6597161321	1321.7911067516	656.8204217586	6.59240438868694E-10	0.0153698887	-0.0065945774	1	0.0007516478	0.9687185132	10.9833426082	-8.6203796599	1	2.0853730453	2494	1	8	0		
190603_01-02_tmax12000-0280	21	1.216427806	0.2199793139	1.3828889548	3.2420988866	2.292510108	0.8105247217	1.4819853864	13	0.0015849774	1.4267578125	900.1754914293	661.9710982659	599.8439306358	0.5154741347	0.6865079365	16.4391544418	1.1669903179	14.0867959145	-0.2206060092	1	668.1029387459	791.6571558783	661.3679713461	599.7669935711	-3.45237207441212E-09	0.009259144	-0.0082758149	1	0.0007516468	0.9469473715	12.2295640595	-5.0667144216	2	2.0769660861	173	1	8	0		
190603_01-02_tmax12000-0281	21	1.4332737271	0.6659062504	1.8870889996	2.292510108	1.4865088938	0.4052623608	1.0812465329	16	0.0273720287	24.390625	891.07845411	1420.7360733696	693.5142663043	0.9731266052	0.2060470325	178.9063027493	4.3427142836	41.196885419	-0.2009824291	0	733.2730583353	805.4552142036	1418.6466648554	697.4190518896	2.11663841147182E-09	0.0177003047	-0.0051388386	4	0.000751647	0.9662738988	10.2982222965	-8.4263851982	1	2.0629952937	2944	0.9889150151	8	1	1	
190603_01-02_tmax12000-0282	21	1.3876627073	0.6119238397	1.7898643813	2.1022410381	1.4865088938	0.3716272234	1.1148816703	17	0.0279294035	25.140625	900.1490123795	1456.1831268832	860.9675259458	0.6367054243	0.6838369963	71.2804340978	1.29683667	54.9648508131	-0.1623104951	1	716.2867226561	812.1630852045	1453.2914372522	861.2324952691	7.50795611067933E-09	0.0151985559	-0.0058126126	2	0.0007516476	0.9694262751	8.747403023	-9.2590333956	1	2.0241656413	2987	0.998328877	8	0		
190603_01-02_tmax12000-0283	21	1.5324051002	1.3263602985	1.7923376781	1.6210494433	1.9277635318	0.3716272234	1.5561363083	20	0.051851721	43.40625	837.1226484257	316.4464410328	231.4073621773	0.5847856575	0.7060852427	95.4879753383	1.2327600751	77.4586858146	-0.2075846331	1	631.3488182702	757.7590275991	316.0329621775	231.0112084168	1.60152764486691E-09	0.0131609449	-0.0043160273	1	0.0007516463	0.9545244478	13.8705240446	-4.7712315578	1	2.0201834519	5732	1	8	0		
190603_01-02_tmax12000-0284	21	1.1546582629	0.1589561014	1.3132627334	2.5	1.3631346658	0.4819408829	0.8811937829	13	0.017307044	15.671875	905.5200314364	1321.4736519608	858.7879901961	0.6122422397	0.5517241379	53.3712452173	1.264749753	42.199055654	1.3043001557	0	710.4978142787	812.9610830789	1318.8103135136	857.2932771152	5.91703005114404E-09	0.024236001	-0.0098293647	5	0.0007516464	0.9698166718	8.9026286726	-6.2119041191	1	2.007778704	1632	0.9373923033	8	1		1
190603_01-02_tmax12000-0285	21	1.2469328078	0.249505786	1.4613753008	2.5	1.3631346658	0.4819408829	0.8811937829	13	0.0294807601	25.984375	881.4011209342	1525.9050445104	737.5363501484	0.7261469948	0.7200854701	71.6544438327	1.454461923	49.2652593359	0.1738032034	1	713.7359302501	809.2523485039	1525.2994434153	738.4133850869	2.18086566819674E-09	0.0165172303	-0.0081942516	1	0.0007516471	0.971584067	12.539139238	-7.6739322096	1	1.981774793	2696	1	8	0		
190603_01-02_tmax12000-0286	21									0.0010093621	0.8198242188	812.2201506691	191.8333333333	955.8	0.7825229892	0.8571428571	7.8164798331	1.6061117255	4.866709899	-1.2317932084	0	748.100734072	790.6868295996	450.6424299031	911.0166886685	-5.88613750051252E-09	0.0328192323	-0.0262931257	1	0.0007516441	0.9977888843	2.9005497744	-5.5330360784	0	1.9633782411	30	1	8	1		1
190603_01-02_tmax12000-0287	21	1.3432707961	0.6990626212	1.5383974236	2.292510108	1.9277635318	0.4419417382	1.4858217935	18	0.0453423556	38.84375	856.6769298661	1096.1322377222	910.6290846551	0.7981551314	0.6932962374	105.8445855032	1.6598833367	63.7662799316	1.5149936831	1	722.3637362197	818.9323811713	1095.7410325885	909.2003844232	3.50236222053522E-09	0.0129537532	-0.0051330128	1	0.0007516458	0.9533071205	10.4466383561	-6.2891058984	2	1.9613308062	5233	1	8	0		
190603_01-02_tmax12000-0288	21	1.0208852337	0.0061062215	1.035082137	4.2044820763	0.7432544469	0.573127527	0.1701269199	4	0.014188374	13.3671875	942.1225767021	1412.5390524968	815.6434058899	0.4861331455	0.5934650456	49.8948632135	1.1443156485	43.602360311	-0.096669098	1	706.560384742	811.4855750319	1406.9561038062	813.7356631487	1.19059280210053E-08	0.0178534513	-0.0092782926	1	0.0007516469	0.9714297995	9.0701120633	-4.7323422862	2	1.9538298881	1562	1	8	0		
190603_01-02_tmax12000-0289	21	1.303035548	0.3328637689	1.5178226388	2.1022410381	1.6210494433	0.4419417382	1.1791077051	16	0.0238482177	21.53125	902.8452488459	1385.619412516	641.1770966369	0.6043849149	0.6715265866	61.9149602044	1.255189488	49.3271819086	-0.2624714417	1	709.7730644616	806.200563985	1385.7352321064	641.7503019449	-2.11712264550736E-09	0.0174581726	-0.0058726807	1	0.0007516472	0.9741202898	10.616470472	-9.7709813072	1	1.9511819114	2349	1	8	0		
190603_01-02_tmax12000-0290	21																				0	672.926121098	804.1226456874	237.079750988	979.9580568906	-1.05969780413354E-09	0.0272007613	-0.0216460028	0	0.0007516477	0.9804732281	5.2086890538	-10.2733799962	0	1.95116691			8	1		1
190603_01-02_tmax12000-0291	21	1.3316678945	0.757227515	1.5043571002	1.767766953	2.1022410381	0.4052623608	1.6969786773	20	0.0494275735	41.5	839.6123276973	383.7710217433	1174.8416394074	0.6457441198	0.720904425	93.6881439998	1.3096652675	71.5359461088	0.9999563837	1	646.1365866639	839.0897950204	383.5494132149	1174.8082598036	2.53946944266347E-09	0.0139128992	-0.004875672	1	0.0007516463	0.952319916	10.6133923189	-4.5381285778	1	1.9461716884	5197	1	8	0		
190603_01-02_tmax12000-0292	21	1.3342731853	0.4854444023	1.6392268272	1.9277635318	1.6210494433	0.3716272234	1.2494222199	18	0.0192126963	16.796875	874.259122753	1359.5320803629	891.1769280622	0.620589338	0.7347619048	50.1388948422	1.2752893879	39.3156998847	-0.2778163114	0	717.7245630612	811.6439366677	1364.5059000759	843.0922249765	3.78867194696521E-09	0.0274876291	-0.0082504007	2	0.0007516466	0.9729177743	7.8490666092	-8.5159524467	1	1.9396995431	1543	0.743256262	8	1		1
190603_01-02_tmax12000-0293	21	1.2683152003	0.0199113876	1.2683152003	5	0.0048828125	0.0048828125	0	1	0.01860595	14.8515625	798.2157580411	842.6983240223	777.5335195531	0.9586375723	0.7232323232	56.746559348	3.5133381262	16.1517500765	-0.1223294789	0	699.9838442044	803.8071817132	843.2862930476	778.9674697941	-2.17885131114401E-10	0.040685334	-0.0124579854	1	0.0007516456	0.9813535223	9.1644672735	-5.9452363911	1	1.9221639152	716	1	8	1		1
190603_01-02_tmax12000-0294	21	1.2457334507	0.5908983407	1.4579551953	2.5	2.1022410381	0.4819408829	1.6203001552	18	0.0242207896	21.84375	901.8595335122	986.2778725825	903.4382821388	0.5157297611	0.6980345444	73.4120700595	1.1671998444	62.8958874646	1.0472322626	1	704.8806521669	808.0392835946	993.4842359447	820.233105057	6.46766061323755E-09	0.0087795756	-0.0060802416	4	0.0007516466	0.9316379302	7.8970955384	-7.2746298235	2	1.8632284245	3516	0.596437659	8	0		
190603_01-02_tmax12000-0295	21	1.3416305442	0.4285606308	1.6332712384	2.292510108	1.4865088938	0.4419417382	1.0445671555	15	0.0296353575	26.15625	882.6028173719	1510.0295138889	706.3760416667	0.6758184593	0.6857142857	71.2581740593	1.3567267068	52.5221282227	-0.1146841869	1	724.7492567871	808.5197899958	1510.3258606387	705.4536910124	7.4109277909233E-10	0.0171328934	-0.0058648568	1	0.0007516466	0.9690492231	10.3047701124	-10.301686409	1	1.8058811653	2880	1	8	0		
190603_01-02_tmax12000-0296	21	1.2913575393	0.3393119322	1.535045509	2.7262693317	1.25	0.4419417382	0.8080582618	13	0.0262939254	23.28125	885.423141689	1480.3449005502	733.8997037664	0.589286772	0.7622580645	61.6182873951	1.2377402683	49.7828898146	0.0212558168	1	714.7319274512	809.9602131333	1481.1513903663	733.8677559634	4.70881188067516E-09	0.0176124252	-0.0069471116	1	0.0007516474	0.967182449	10.1279499444	-8.515696382	1	1.7992292567	2363	1	8	0		
190603_01-02_tmax12000-0297	21	1.030017387	0.0040973822	1.0461572351	4.585020216	0.0069053397	0.0063322244	0.0005731153	2												0	704.0857175689	808.6818563342	1092.704519537	816.9483955233	-1.70885613440916E-09	0.0129888036	-0.0121904079	0	0.0007516469	0.9752560263	12.5824233479	-3.3148917801	1	1.780563884			8	1		1
190603_01-02_tmax12000-0298	21	1.0355130201	0.0137764722	1.0620398407	4.2044820763	0.0212989792	0.0164237581	0.004875221	4	0.0060169774	5.71875	950.4356769771	1292.2892561984	709.2438016529	0.964820075	0.2697881828	64.7741810654	3.8035677088	17.0298482963	0.9364570983	0	703.586207136	806.2210134089	1280.7398316562	712.490810919	0.000000003	0.0283605891	-0.0098229263	2	0.0007516483	0.9643481226	9.8970196393	-3.9205828677	3	1.7804467269	484	0.9471624266	8	1		1
190603_01-02_tmax12000-0299	21	1.2276963537	0.0488166368	1.3661461398	3.5355339059	2.5	1.25	1.25	9	0.0091032912	8.359375	918.2805230374	539.4812030075	803.5398496241	0.9944845233	0.8492975734	91.7031262714	9.5343949462	9.6181379929	0.0113216179	0	695.2176819176	805.5062225157	544.6623476192	803.481114245	-5.29433475452369E-09	0.0203294457	-0.010559681	1	0.0007516459	0.9788026988	9.5961699844	-5.014271652	2	1.765390312	665	1	8	1		1
190603_01-02_tmax12000-0300	21	1.3170506699	0.3326611099	1.6194914897	2.1022410381	1.6210494433	0.4419417382	1.1791077051	16	0.0111505742	10.140625	909.4262628808	1413.7444219067	879.6713995943	0.6541322395	0.7113997114	41.0354307726	1.3220864249	31.0383875067	0.0898060063	0	714.424534971	812.8373893343	1432.1349983321	793.7586838339	6.62569200664396E-09	0.0268645838	-0.0068623052	2	0.0007516469	0.9746863226	7.8221237967	-6.4468918934	1	1.7393039391	986	0.5405701754	8	0		
190603_01-02_tmax12000-0301	21	1.2871621892	0.3183702631	1.5304777016	2.292510108	1.3631346658	0.4052623608	0.957872305	15	0.0200135161	18.5625	927.4981905793	1329.365020766	940.9607752653	0.5896873729	0.7035714286	58.6680304346	1.2381883018	47.3821553236	0.6841071054	1	709.1718554367	815.6786736191	1328.7709608458	940.4775443766	-1.39543925068505E-09	0.013840633	-0.0060449921	1	0.0007516471	0.9730173629	6.7589873433	-5.7524452667	2	1.7180601919	2167	1	8	0		
190603_01-02_tmax12000-0302	21	2.0413280137	0.7668626188	2.5808222521	3.5355339059	0.0082118791	0.0048828125	0.0033290666	7	0.000051446	0.0478515625	930.1324405354	1227.5	580.5	0	1	2	1	2	0.7853981634	0	714.4449719885	802.0207658632	823.9830748493	770.2828441279	-4.68558429154899E-09	0.0133325481	-0.0126040646	2	0.0007516462	0.9818045212	5.6489577259	-7.5096685763	1	1.6970695821	4	0.5714285714	8	1		1
190603_01-02_tmax12000-0303	21	1.374036789	0.4826535401	1.6820573693	2.5	1.3631346658	0.4052623608	0.957872305	15	0.0244657574	22.375	914.5435254231	1366.462191358	926.9378858025	0.3577621906	0.745470233	59.9117082905	1.070878526	55.9463158873	0.4035475542	1	706.6392746459	815.322777842	1365.0650044913	926.4957026304	1.19571086094628E-10	0.0144602434	-0.0055427751	1	0.0007516473	0.9694436597	10.251821272	-6.1769478716	1	1.6814789855	2592	1	8	0		
190603_01-02_tmax12000-0304	21	1.143005012	0.0057278467	1.2008117863	3.8555270635	2.292510108	1.4865088938	0.8060012143	6	0.0002145116	0.1850585938	862.6972703979	930	835.2	0.6123724357	0.8333333333	3.9191835885	1.2649110641	3.098386677	1.5707963268	0	723.7890717313	798.9363088089	927.3383300833	828.8082972578	-3.32772078287636E-09	0.0194847523	-0.0254199778	2	0.0007516445	0.9932255016	2.8162123292	-5.6936210265	1	1.6763649317	10	0.8333333333	8	1		1
190603_01-02_tmax12000-0305	21	1.3640286135	0.387235409	1.6406038323	2.7262693317	1.25	0.4052623608	0.8447376392	14	0.0240417323	21.953125	913.1257574338	1498.0301974448	878.8253968254	0.7614642062	0.6768867925	71.5610725678	1.5427171599	46.3863852877	0.2476357671	1	718.1919435643	811.3356176931	1496.6831269152	877.5638291709	2.61073517786294E-09	0.0141319413	-0.0067183138	1	0.0007516469	0.9725311739	8.6421242689	-5.2865504969	1	1.6728566565	2583	1	8	0		
190603_01-02_tmax12000-0306	21	1.2446261399	0.0869451007	1.3795490475	4.585020216	0.01953125	0.0150606526	0.0044705974	4	0.0055360942	5.11328125	923.6261203979	1305.5396825397	696.2857142857	0.9067023726	0.3333333333	38.7943312327	2.3709546481	16.3623253039	1.089638376	0	708.3647158012	806.8551897361	1304.1224035059	693.9878496283	2.81442851878862E-09	0.0383293318	-0.0148092144	3	0.0007516465	0.9650722477	7.9212408994	-4.9560031598	2	1.6452909541	315	0.9545454545	8	1		1
190603_01-02_tmax12000-0307	21	1.2381260844	0.223748208	1.3882182991	2.9730177875	2.292510108	0.8105247217	1.4819853864	13	0.0371550294	32.59375	877.2365556132	711.7133933033	1172.0837081459	0.5731468777	0.7485970819	79.2096789264	1.2203267533	64.908581831	0.1522731693	1	678.8319952858	838.4876645037	711.417809318	1171.9453317919	-8.72421852277505E-09	0.0134787307	-0.0051799888	1	0.0007516469	0.9524443412	8.5102124946	-4.499267697	3	1.6185533381	4002	1	8	0		
190603_01-02_tmax12000-0308	21	1.2550957206	0.310429611	1.4717384917	2.7262693317	1.25	0.4419417382	0.8080582618	13	0.0208058037	19.265625	925.9736026841	1449.0042955327	818.9037800687	0.6077766174	0.7461538462	61.5805005751	1.2592744895	48.9015707762	0.4369744533	1	711.0348897022	812.2566006818	1448.8471486496	818.6233120416	-1.23929248281629E-08	0.0178878743	-0.0067640368	1	0.0007516468	0.9642826764	9.5856046074	-5.5530440641	2	1.5738662246	2328	1	8	0		
190603_01-02_tmax12000-0309	21	1.2940225062	0.3766210727	1.5155940174	2.7262693317	1.25	0.4052623608	0.8447376392	14	0.015497245	14.609375	942.7078837727	1393.3749277874	899.2449451184	0.4781839673	0.5940288264	52.4554887356	1.138615383	46.0695415838	0.0303559859	1	705.556847023	813.4456446251	1393.2006743043	899.7099284706	2.73917688054384E-09	0.0134346587	-0.0079578759	1	0.0007516481	0.9651190341	6.9483705029	-7.1332458784	1	1.4988402372	1731	1	8	0		
190603_01-02_tmax12000-0310	21									0.005262511	4.9140625	933.7866465155	1357.6270096463	812.2379421222	0.7968575338	0.6170634921	26.6338157219	1.6551708045	16.0912793102	-1.0988132685	0	707.611286281	809.1851935352	1358.0705870749	810.2231353155	0.000000005	0.0368811437	-0.0131846865	2	0.0007516465	0.9764395201	6.5231575417	-3.0010923599	0	1.4909715824	311	0.9339339339	8	1		1
190603_01-02_tmax12000-0311	21	1.0158101212	0.0006326749	1.025795634	5	5	4.585020216	0.414979784	1												0	716.8669839446	809.3836900036	1154.7002178152	956.2382077582	4.7366458601553E-09	0.0223986652	-0.0168017154	0	0.0007516468	0.9495418159	8.2796895332	-8.2799343187	2	1.4891257549			8	1		1
190603_01-02_tmax12000-0312	21	1.1901489416	0.033353477	1.2884749454	4.2044820763	0.0063322244	0.0048828125	0.0014494119	4												0	697.9790751416	807.2302910857	402.8799929924	543.8463072477	-0.000000002	0.0297730455	-0.0299397941	0	0.000751646	0.9619574466	8.5777419404	-6.802205276	1	1.4825143801			8	1		1
190603_01-02_tmax12000-0313	21	1.5816226546	0.2459112098	2.0892097182	3.2420988866	0.009765625	0.0053247448	0.0044408802	8	0.0230018252	18.40625	800.2082383696	1217.2865275142	883.8026565465	0.9715803195	0.4083688493	78.9630964596	4.2245763846	18.6913643573	1.3182228845	0	699.43923387	814.3467269247	1217.9567382124	883.7703455109	4.57638683816318E-09	0.0354259251	-0.0053785503	1	0.000751646	0.9706534099	7.6392231955	-3.5705920411	1	1.4793194861	1054	1	8	1		1
190603_01-02_tmax12000-0314	21									0.0033470593	3.19921875	955.8297213171	1368.408496732	742.2352941176	0.8499261731	0.5884615385	27.954857745	1.897886877	14.7294646926	0.6108505798	0	704.8056632966	807.4117731515	1375.1779745723	733.1520981654	7.49656930591077E-10	0.0190892181	-0.0090806994	5	0.0007516469	0.973946047	7.2918461456	-3.8187209385	0	1.4671327198	306	0.5340314136	8	1		1
190603_01-02_tmax12000-0315	21	1.2620240326	0.3069573384	1.4210431248	3.8555270635	0.0063322244	0.0048828125	0.0014494119	4												0	748.2230886404	788.5644774529	1223.1896569053	700.5087301779	-0.000000004	0.0281123865	-0.02324036	0	0.0007516441	0.9948948415	3.5831875628	-4.9403893649	1	1.4657868632			8	1		1
190603_01-02_tmax12000-0316	21	1.1652416204	0.0431595379	1.2720410169	3.5355339059	2.5	1.25	1.25	9	0.0140391979	12.71875	905.9456312165	556.4839679359	781.9398797595	0.9959238571	0.7624140565	124.131056925	11.0867259455	11.1963673979	-0.0218523801	0	689.8731057518	808.4931084531	560.5190165544	782.1997141453	2.51929761087893E-09	0.0194347054	-0.0115370593	1	0.0007516461	0.9729909623	5.2748507668	-3.7023589504	3	1.4542608299	998	1	8	1		1
190603_01-02_tmax12000-0317	21	1.2236048991	0.5615598193	1.29991973	2.7262693317	2.292510108	0.5255602595	1.7669498485	18	0.0271600129	24.828125	914.1426054143	554.9022667059	353.9679128643	0.7700108097	0.6183108846	83.0812179986	1.5673223566	53.0083793208	-0.3989911364	1	665.2960846291	778.323852306	554.980707477	353.9349166909	3.54078829934264E-09	0.0103952315	-0.0076229434	3	0.0007516471	0.9192003269	7.2277974283	-3.9048551706	1	1.4417917686	3397	0.9991176471	8	0		
190603_01-02_tmax12000-0318	21	1.3404951726	0.344764317	1.5932370245	3.8555270635	0.0716409409	0.0425979583	0.0290429826	7												0	741.410063678	810.2974282423	1277.3627211527	725.0726623762	-4.57238038994431E-09	0.0342538481	-0.0255066508	0	0.0007516459	0.946826125	12.2682440014	-2.5455785759	4	1.4415168393			8	1		1
